id,revenue,gas_fee_base_raw,profit
3296,17769765,52760732,-34990967
7282,13453316,417613975,-404160659
11036,187179650,185870517,1309133
3297,36200134,50760628,-14560494
3298,10970653,10877569,93084
3299,26971427,26742576,228851
3300,288432273,285258995,3173278
3301,168093000,315882495,-147789495
3302,24396302,423286739,-398890437
3303,30717628,125889143,-95171515
3304,30281156,29103219,1177937
3305,24021420,39962317,-15940897
3306,109510300,145426440,-35916140
3307,12744465,232349788,-219605323
3308,33631280,139312918,-105681638
3309,27475054,27241930,233124
5469,32446011,89312174,-56866163
11043,8577494,57259394,-48681900
12957,59839812,316345279,-256505467
3310,20072552,19902238,170314
3311,14752828,99639570,-84886742
3312,32375569,21175587,11199982
3313,14637743,53002633,-38364890
3314,53720408,52522315,1198093
3315,19264305,18354715,909590
3316,107046039,106297360,748679
3317,10908892,166788761,-155879869
3318,239874263,238196584,1677679
3319,28191434,148986672,-120795238
3320,11017693,88683995,-77666302
3321,24579201,24370648,208553
3322,27375728,27143446,232282
3323,27209962,101917474,-74707512
3324,10213820,785024984,-774811164
3325,15420598,78874960,-63454362
3326,10740129,72001960,-61261831
3327,11437090,76996962,-65559872
3328,11723488,223346799,-211623311
3329,31042486,131183433,-100140947
3330,20068665,29618258,-9549593
11044,56560732,496152436,-439591704
3331,21942322,18712280,3230042
3332,26396409,22048804,4347605
11045,10793367,268899889,-258106522
3333,30764799,30906085,-141286
3334,66428574,117368766,-50940192
3335,34609214,55368238,-20759024
11046,19421908,18429087,992821
11047,16142390,15147518,994872
3336,24713100,24503411,209689
3337,150615223,219696526,-69081303
3338,47565425,47161834,403591
3339,17709087,213347093,-195638006
5475,131202318,152381478,-21179160
11048,14029734,117077364,-103047630
3340,26627879,66001449,-39373570
3341,101715101,129274811,-27559710
3342,122073007,121304169,768838
11049,159896613,158889554,1007059
3343,32946708,141247952,-108301244
5476,35177332,32143817,3033515
3354,18890690,38104082,-19213392
11050,39274668,114753586,-75478918
7153,24723743,233500116,-208776373
11051,8915550,8859400,56150
11052,6574349,31059573,-24485224
11053,13530220,13025345,504875
13208,159734595,236740267,-77005672
13209,39630304,127308430,-87678126
4679,15653286,48027927,-32374641
3355,6423161,31803777,-25380616
11054,57942434,88586890,-30644456
11055,7918119,89583880,-81665761
5690,70697330,70252065,445265
3356,27421486,27248781,172705
3357,6393139,87216065,-80822926
11056,9958189,19726894,-9768705
3358,50006243,501141732,-451135489
3359,36763716,95745134,-58981418
3360,12738908,12658677,80231
3361,209537008,206474699,3062309
4327,11890144,352774729,-340884585
3362,10051173,9987871,63302
3363,21589778,18778323,2811455
3364,24663976,34233315,-9569339
5997,0,9798452,-9798452
3365,5546181,67929352,-62383171
3366,9788097,18963295,-9175198
8597,42263922,41997737,266185
8598,68644756,92563124,-23918368
3367,66440879,66022422,418457
3368,8996687,8940026,56661
3369,9526113,137208273,-127682160
3370,18364295,81240042,-62875747
3371,16062332,122325866,-106263534
3372,29091189,299133775,-270042586
3373,25596260,66012169,-40415909
3374,25596260,66012169,-40415909
3375,5925866,66012169,-60086303
3376,5925866,66012169,-60086303
3377,73588997,725243528,-651654531
3378,16822220,183589396,-166767176
3379,83754690,684151988,-600397298
5998,0,82584020,-82584020
3380,7867675,56087719,-48220044
3381,12242402,296136256,-283893854
8599,9512318,9452409,59909
3382,17153894,17058408,95486
8600,58693368,281783534,-223090166
3383,107882612,107203147,679465
3384,9983250,26683418,-16700168
3385,9993268,84883224,-74889956
3386,9618306,9530492,87814
3387,6744674,13076956,-6332282
3388,10076459,15527681,-5451222
3389,9280938,47969006,-38688068
3390,50373373,103731050,-53357677
3391,8279689,16728890,-8449201
3392,21300099,21165948,134151
3393,7234519,32412863,-25178344
3394,156540010,155554092,985918
3395,7425929,28892807,-21466878
3396,151987296,224113174,-72125878
3397,50622061,86024282,-35402221
3398,6976184,6932249,43935
3399,11879199,11804383,74816
3400,11879199,11804383,74816
6373,13101666,36865241,-23763575
3401,7290587,14655695,-7365108
3402,12004100,11928497,75603
3403,6168147,6129758,38389
8601,35825233,35599600,225633
7283,10968197,29017437,-18049240
5999,0,16165863,-16165863
3404,21029226,20896782,132444
3405,7780534,28310754,-20530220
12958,19768884,28248667,-8479783
3406,6634920,6593133,41787
3407,92909429,92324268,585161
3408,11140986,15975803,-4834817
3409,9903287,20947652,-11044365
5691,11737210,17190257,-5453047
8602,29539715,29353669,186046
5477,10180265,34343940,-24163675
3410,7878509,7828891,49618
5478,63006038,277890454,-214884416
8603,11112246,22990660,-11878414
3411,12805598,12724947,80651
5692,13717251,39237263,-25520012
7284,10273399,52250133,-41976734
11057,74137550,81040795,-6903245
5479,34065470,37760541,-3695071
7285,26831319,134135405,-107304086
13031,16130553,55281416,-39150863
7286,5776871,29884811,-24107940
11058,12242511,108160923,-95918412
3412,6144021,244641511,-238497490
3413,22213551,51008469,-28794918
3414,15684190,49205722,-33521532
3415,14949481,14855328,94153
11059,37515063,36830685,684378
7287,24639752,122561130,-97921378
3416,17243294,17114724,128570
3417,11931813,37096213,-25164400
3418,15390541,15136793,253748
3419,6636454,22819504,-16183050
3420,20528568,20330228,198340
3421,62438716,61645820,792896
6000,0,48729628,-48729628
3422,14025656,28972295,-14946639
7288,33776665,89860068,-56083403
7289,107899217,383214256,-275315039
3423,12952083,12775455,176628
3424,6356037,31414385,-25058348
3425,5754563,5719465,35098
3426,20522727,439597097,-419074370
3427,19063016,18946745,116271
3428,22467599,26305027,-3837428
11060,20772666,20645967,126699
3429,7903348,7855144,48204
11061,11212325,92441350,-81229025
3430,16272252,15256196,1016056
3431,9442359,14378142,-4935783
3432,7139282,161738560,-154599278
12777,4851791,105603125,-100751334
3433,7786949,203685754,-195898805
7290,9602969,47201572,-37598603
3434,7604362,14167362,-6563000
11062,6934493,49331549,-42397056
3435,6549037,99144719,-92595682
3436,8365857,8314832,51025
3437,39750966,86102612,-46351646
3438,18135233,144550940,-126415707
3439,65090290,64693280,397010
3440,13162875,270865727,-257702852
3441,34914261,327624005,-292709744
3442,22474171,276137289,-253663118
11063,7834903,7762352,72551
3443,3729973,62859418,-59129445
11064,4950133,4919942,30191
3444,9513504,172291726,-162778222
11065,15015067,14923486,91581
11066,6058722,5982412,76310
4680,112045310,173244331,-61199021
4681,31593551,128131799,-96538248
11067,42124752,41867818,256934
3445,14700526,32012831,-17312305
12778,5507379,55086209,-49578830
3446,5836979,24343953,-18506974
11068,90629938,136595887,-45965949
3447,57024209,86976019,-29951810
3448,6725484,22497522,-15772038
11069,21271526,21141784,129742
3449,15033584,53621210,-38587626
11070,12620349,12543374,76975
3450,23076607,341526623,-318450016
3451,15227010,24920138,-9693128
4328,21412215,164510398,-143098183
11071,6854107,20273548,-13419441
3452,6303465,36947542,-30644077
3453,8611820,232654435,-224042615
11072,13419504,32533991,-19114487
7291,5988543,11816686,-5828143
11073,7929139,7382564,546575
11074,13682130,13598679,83451
3454,6221886,19117676,-12895790
7292,13013397,29765436,-16752039
8604,4351759,31023909,-26672150
8605,22747119,22608377,138742
8606,4317373,30788089,-26470716
3455,10914485,272307953,-261393468
11075,39591023,39252384,338639
11076,11650894,11579832,71062
11077,12253544,40493084,-28239540
7293,5162666,16124138,-10961472
12779,4009298,37045299,-33036001
11078,33695743,26009848,7685895
11079,7493173,44007449,-36514276
4329,11448605,76167848,-64719243
3456,10827329,10761291,66038
11080,278866819,277165900,1700919
6374,22749019,22610265,138754
3457,9044284,8988322,55962
3458,8869055,2289052719,-2280183664
3459,5666305,5631745,34560
11081,62712910,9846087,52866823
11082,28462357,43113584,-14651227
4330,5768969,47441559,-41672590
4331,4862731,27707933,-22845202
4332,34600100,138261810,-103661710
11083,103214981,109119260,-5904279
11084,7091021,16566740,-9475719
11085,10129224,10067443,61781
11086,19776483,34260179,-14483696
11087,39095313,79658426,-40563113
11088,22640717,55572287,-32931570
11089,187701095,195911962,-8210867
11090,55185069,81270591,-26085522
11091,68739171,126410280,-57671109
3460,10965000,184583107,-173618107
3461,5508300,234268215,-228759915
11092,15566591,15471647,94944
3462,10148868,175586372,-165437504
11093,139332026,151681235,-12349209
11094,34769999,34557924,212075
11095,61905532,102824712,-40919180
11096,34565964,74668319,-40102355
5480,27563779,43808920,-16245141
5481,65531141,479943268,-414412127
11097,5240516,92593535,-87353019
11098,15486894,29754269,-14267375
11099,16843610,24412136,-7568526
11100,9797207,9737451,59756
11101,17943026,17833586,109440
6077,0,70544626,-70544626
11102,10280762,10218058,62704
11103,26971308,26806801,164507
11104,16419281,16319135,100146
11105,48773424,89308136,-40534712
11106,6577513,17935731,-11358218
3463,12840455,84898730,-72058275
5482,26324308,24444941,1879367
11107,15525859,16059290,-533431
11108,24011318,62305902,-38294584
7294,5528504,64448314,-58919810
6375,14409350,106802824,-92393474
7295,7767576,7674724,92852
3464,10173269,76065833,-65892564
3465,9420236,28413684,-18993448
13348,11457636,63034943,-51577307
6376,12715618,12638063,77555
3466,6151529,6114011,37518
3467,5574884,78463816,-72888932
3468,10785796,10720011,65785
7296,5672183,13444176,-7771993
3469,124006253,123256827,749426
5483,41479845,118225769,-76745924
11109,167825467,164316239,3509228
3470,9364225,39484114,-30119889
7297,14011959,13870579,141380
6377,32576316,32377621,198695
11110,36018000,35844659,173341
11111,58743565,58385266,358299
11112,34156664,33948330,208334
11113,50801910,50492051,309859
5484,205972619,250296871,-44324252
11114,23016282,57172837,-34156555
3471,8904240,71398091,-62493851
11115,22565632,22432349,133283
6967,52759226,95931269,-43172043
11116,18771277,44302093,-25530816
11117,32443811,50400871,-17957060
3472,5982803,15874230,-9891427
7298,5440706,26301033,-20860327
3473,12569410,30886796,-18317386
11118,11730809,36285167,-24554358
12969,18679237,162678306,-143999069
12970,24524561,72802208,-48277647
12971,26507018,110905666,-84398648
7299,6225004,6187037,37967
11119,5050715,5019910,30805
5485,49855701,220456638,-170600937
3474,11931201,23509653,-11578452
7300,12535085,48904617,-36369532
8607,88969909,97409860,-8439951
3475,16558182,16376540,181642
3476,6821554,6779948,41606
11120,56265942,128885219,-72619277
5038,270877552,758825677,-487948125
3477,5442173,83424692,-77982519
3478,59527606,151421697,-91894091
5486,18152943,29248515,-11095572
11121,17948074,29094377,-11146303
3479,5417989,42063806,-36645817
3480,53832848,82497502,-28664654
5487,28765715,64506908,-35741193
3481,52298197,148251785,-95953588
3482,21511818,732355740,-710843922
11122,41528827,99240973,-57712146
3483,63588926,63201073,387853
8608,143517516,15522494,127995022
8609,579829266,576514558,3314708
5693,53095332,46254921,6840411
11123,35127380,34817087,310293
11124,14078936,14044392,34544
3484,8852720,26288694,-17435974
6378,16543427,16442524,100903
3485,12972631,70934305,-57961674
11125,10976117,178729226,-167753109
11126,11140935,23315150,-12174215
11127,6244946,6208524,36422
11128,68590299,84179529,-15589230
3486,6085546,6048430,37116
12972,40867895,115453041,-74585146
5694,6490820,245183144,-238692324
8610,8001499,7952696,48803
11129,32525748,39582183,-7056435
5488,13598272,44727241,-31128969
5489,19575518,53652527,-34077009
5490,19562803,66661428,-47098625
5491,12250915,25785874,-13534959
5993,103436853,2612711912,-2509275059
13404,11576183,106485124,-94908941
7301,12404295,83676055,-71271760
7302,4496799,107765107,-103268308
7303,4382933,16318256,-11935323
11130,62679337,406985446,-344306109
7304,5884025,45559749,-39675724
11131,45463599,131213518,-85749919
5695,18445355,18357820,87535
3487,8718743,57739452,-49020709
3488,10568856,75305361,-64736505
11132,35182515,64111220,-28928705
11133,9652368,37696140,-28043772
11134,26397511,26236501,161010
5492,28709074,102420957,-73711883
11135,248291503,243100611,5190892
11136,242106488,237044041,5062447
11137,21046256,37124599,-16078343
11138,129714493,136698668,-6984175
7305,12503373,12400412,102961
5039,488691138,614268168,-125577030
11139,10794012,247188510,-236394498
5493,49220561,44446532,4774029
6281,23894973,40864043,-16969070
6282,0,31041806,-31041806
6283,0,31041806,-31041806
11140,97922061,125522653,-27600592
7306,18792602,38510242,-19717640
11141,11264083,11233847,30236
7307,93503804,508483337,-414979533
7308,12743469,12607550,135919
3489,21113414,40530331,-19416917
3490,21615192,21531243,83949
7309,335487376,1332986746,-997499370
7310,232434793,1175147651,-942712858
3491,7912167,7863901,48266
7311,13180246,74745361,-61565115
7312,261182582,1029210252,-768027670
7313,233378736,913431362,-680052626
5696,33884675,46607859,-12723184
7314,211641806,1138597996,-926956190
3492,8774168,8678768,95400
8616,44258616,38303773,5954843
5494,43996463,106580085,-62583622
11142,12000171,11947451,52720
6284,0,12868348,-12868348
11143,16870127,16791392,78735
8617,77135500,76665016,470484
11144,13061865,42890412,-29828547
3493,42582171,239975176,-197393005
3494,13341991,258177044,-244835053
3495,36859175,36418187,440988
3496,39545856,99806054,-60260198
3497,155626870,154826053,800817
3498,56437238,56097311,339927
3499,41767957,117966354,-76198397
3500,15788005,121050765,-105262760
3501,21065822,239122661,-218056839
3502,46792688,44509939,2282749
3503,7894702,47946870,-40052168
3504,11529895,73673618,-62143723
3505,12210122,24477751,-12267629
3506,13381513,78581932,-65200419
3507,16617566,16545419,72147
3508,16773769,83173596,-66399827
3509,28293237,28120661,172576
6369,0,25285074,-25285074
3510,17609625,17502212,107413
3511,56073980,138729865,-82655885
3512,12321747,12246588,75159
3513,8851373,94160413,-85309040
3514,6832143,93204104,-86371961
3515,11121507,11053669,67838
3516,67232708,1254654058,-1187421350
3517,16193103,16094331,98772
7315,12280518,155107181,-142826663
3518,10633570,33675842,-23042272
7316,8458575,57483988,-49025413
3519,16790989,27840719,-11049730
3520,63947262,828217051,-764269789
5697,13243022,112124245,-98881223
3521,7022535,78137556,-71115021
3522,14427609,25486187,-11058578
3523,9594863,9536338,58525
5698,11942378,25488521,-13546143
3524,16875087,23264229,-6389142
7317,4368669,27492941,-23124272
5699,27598730,47123535,-19524805
3525,17035189,34115930,-17080741
3526,16816792,16736967,79825
3527,107803301,96421676,11381625
3528,9374495,65634720,-56260225
3529,17134889,146680005,-129545116
7318,375422677,90674425,284748252
3530,17375032,300342575,-282967543
5495,12563492,20028535,-7465043
6331,16057285,34489493,-18432208
7319,23094273,106089779,-82995506
3531,9020408,35986174,-26965766
3532,41711154,188456401,-146745247
3533,14032909,103601404,-89568495
3534,8404737,80790226,-72385489
3535,7316093,7271465,44628
3536,46025301,45801541,223760
11145,22198213,77784660,-55586447
5700,69198674,76466458,-7267784
11146,16829123,16726460,102663
3537,9868277,78767837,-68899560
11147,15356037,15262360,93677
3538,14000838,49026936,-35026098
5994,33003203,201264832,-168261629
3539,9134865,44458479,-35323614
3540,3713496,129264684,-125551188
5701,7393569,45949945,-38556376
